9585	
	2.037672976e-008	2.037701612e-008	2.037695498e-008	2.037814795e-008	2.037768178e-008
	2.037817186e-008	2.037793117e-008	2.038006392e-008	2.037876617e-008	2.038005877e-008
	2.037965099e-008	2.037882147e-008	2.038113507e-008	2.038270918e-008	2.038040068e-008
	2.038288374e-008	2.0382674e-008	2.038245313e-008	2.038145892e-008	2.038382326e-008
	2.038606637e-008	2.038411819e-008	2.038522337e-008	2.038389747e-008	2.039016283e-008
	2.038609381e-008	2.038726688e-008	2.038460598e-008	2.03873163e-008	2.038393739e-008
	2.038514636e-008	2.038776576e-008	2.03872204e-008	2.038740766e-008	2.039172734e-008
	2.03949664e-008	2.039018512e-008	2.039053437e-008	2.039174351e-008	2.038922779e-008
	2.0388315e-008	2.039035711e-008	2.038633394e-008	2.038970987e-008	2.03907597e-008
	2.039358063e-008	2.039398039e-008	2.039660033e-008	2.039900826e-008	2.040041771e-008
	2.039497152e-008	2.039659872e-008	2.039370378e-008	2.039354225e-008	2.039275846e-008
	2.039123593e-008	2.038973587e-008	2.039488943e-008	2.039667062e-008	2.039767562e-008
	2.04024563e-008	2.040142778e-008	2.040462951e-008	2.040780756e-008	2.040648344e-008
	2.040041617e-008	2.040241316e-008	2.039974329e-008	2.040391331e-008	2.039900016e-008
	2.039803965e-008	2.03957666e-008	2.039628029e-008	2.03955346e-008	2.040103348e-008
	2.040257815e-008	2.040483796e-008	2.04041561e-008	2.040853627e-008	2.040547618e-008
	2.04108682e-008	2.041135225e-008	2.04141633e-008	2.041314055e-008	2.040648991e-008
	2.040816962e-008	2.041069568e-008	2.040417201e-008	2.04028107e-008	2.04099198e-008
	2.040358642e-008	2.040169928e-008	2.040105564e-008	2.040617114e-008	2.041080807e-008
	2.041020267e-008	2.040915299e-008	2.041114805e-008	2.041556374e-008	2.041421439e-008
	2.041731202e-008	2.042106541e-008	2.041813434e-008	2.042033066e-008	2.041314707e-008
	2.041519941e-008	2.041745517e-008	2.041505398e-008	2.040914917e-008	2.040730506e-008
	2.04095441e-008	2.040655658e-008	2.04078438e-008	2.041418563e-008	2.041514157e-008
	2.041457175e-008	2.041647956e-008	2.041694027e-008	2.042007815e-008	2.042274962e-008
	2.042187204e-008	2.042573798e-008	2.042165878e-008	2.042507258e-008	2.042806901e-008
	2.042803318e-008	2.042035383e-008	2.042242937e-008	2.042606479e-008	2.042103176e-008
	2.042997284e-008	2.041731161e-008	2.041212381e-008	2.041572988e-008	2.041360449e-008
	2.041732542e-008	2.042009326e-008	2.042225952e-008	2.042350321e-008	2.042636116e-008
	2.042520831e-008	2.042580628e-008	2.04304428e-008	2.043376883e-008	2.043100757e-008
	2.043531479e-008	2.04369987e-008	2.04302768e-008	2.043213753e-008	2.043620901e-008
	2.042806001e-008	2.043050112e-008	2.043699348e-008	2.043432361e-008	2.044133034e-008
	2.042506218e-008	2.043259545e-008	2.042309824e-008	2.043734806e-008	2.04186207e-008
	2.04205445e-008	2.042572407e-008	2.042806915e-008	2.042436428e-008	2.042821462e-008
	2.044681344e-008	2.043445983e-008	2.043130897e-008	2.043948637e-008	2.043485051e-008
	2.043590789e-008	2.043894869e-008	2.044248003e-008	2.044217144e-008	2.043985822e-008
	2.044129156e-008	2.044040129e-008	2.04484612e-008	2.044479901e-008	2.043621418e-008
	2.043894723e-008	2.044493798e-008	2.045081261e-008	2.043203048e-008	2.044335779e-008
	2.042866751e-008	2.04310278e-008	2.043635785e-008	2.043453268e-008	2.043516068e-008
	2.045387617e-008	2.044989882e-008	2.044111849e-008	2.044739983e-008	2.044126684e-008
	2.044789308e-008	2.043961911e-008	2.044196697e-008	2.044753999e-008	2.045106668e-008
	2.045365905e-008	2.045024067e-008	2.044897911e-008	2.045574998e-008	2.045331019e-008
	2.045804548e-008	2.045374438e-008	2.04447971e-008	2.04475356e-008	2.045108543e-008
	2.045540431e-008	2.045955259e-008	2.044044494e-008	2.044647089e-008	2.043814121e-008
	2.044385347e-008	2.044235852e-008	2.044528988e-008	2.046486351e-008	2.045937098e-008
	2.045573154e-008	2.045477569e-008	2.044807596e-008	2.045828712e-008	2.04542309e-008
	2.045599343e-008	2.044828445e-008	2.04501199e-008	2.045217802e-008	2.045674251e-008
	2.045938055e-008	2.046331291e-008	2.046112035e-008	2.04593736e-008	2.046445442e-008
	2.046210667e-008	2.046820385e-008	2.046298666e-008	2.045374643e-008	2.045644811e-008
	2.046054154e-008	2.046437256e-008	2.046926187e-008	2.04499261e-008	2.045055624e-008
	2.045294648e-008	2.044923264e-008	2.04726269e-008	2.046829026e-008	2.046445537e-008
