-5.000000000002045343e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526861590719159122e-14,0.000000000000000000e+00,0.000000000000000000e+00,-1.731403106829455771e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000004090582e-03,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000971e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.763149901686660783e-14,1.763183783004552217e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03
0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000002706e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.172334577842712952e-14,2.172097408617483326e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000004441e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.999999999999999237e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.251786268301688941e-14,2.251989556203097740e-14,0.000000000000000000e+00,4.999999999999997502e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.526861590719159122e-14,-1.763149901686660783e-14,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000677083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.408975897040313056e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999995908759e-03,5.000000000017635303e-03
0.000000000000000000e+00,1.763183783004552217e-14,-2.172334577842712952e-14,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000409242e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000025815391e-03,0.000000000000000000e+00,4.999999999982367507e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.172097408617483326e-14,-2.251786268301688941e-14,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999997505676e-03,0.000000000000000000e+00,3.293602912107956229e-15,5.000000000012640167e-03,4.999999999982367507e-03,0.000000000000000000e+00,0.000000000000000000e+00
-1.731403106829455771e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.251989556203097740e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999991633637e-03,3.158755266921731174e-15,4.999999999987360041e-03,0.000000000000000000e+00,4.999999999995910493e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.408975897040313056e-15,0.000000000000000000e+00,3.293602912107956229e-15,3.158755266921731174e-15,-1.999999999999795691e-02,5.000000000000005308e-03,4.999999999991816546e-03,5.000000000004091449e-03,5.000000000000001839e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999997502e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000012640167e-03,4.999999999987360041e-03,5.000000000000005308e-03,-2.000000000000000389e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000004441e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000025815391e-03,4.999999999982367507e-03,0.000000000000000000e+00,4.999999999991816546e-03,0.000000000000000000e+00,-2.000000000000000389e-02,0.000000000000000000e+00,-1.071733867751412590e-18
5.000000000004090582e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999995908759e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999995910493e-03,5.000000000004091449e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000389e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000017635303e-03,4.999999999982367507e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000001839e-03,0.000000000000000000e+00,-1.071733867751412590e-18,0.000000000000000000e+00,-2.000000000000000389e-02
